Date,High,Low,Open,Close,Volume,Adj Close
2011-01-18,16.06581687927246,15.6473970413208,15.667166709899902,16.006757736206055,144535320.0,16.006757736206055
2011-01-19,16.090089797973633,15.757257461547852,16.069068908691406,15.80955982208252,136107756.0,15.80955982208252
2011-01-20,15.867868423461914,15.597847938537598,15.821070671081543,15.684934616088867,219212568.0,15.684934616088867
2011-01-21,16.059309005737305,15.299299240112305,16.00550651550293,15.311060905456543,355819824.0,15.311060905456543
2011-01-24,15.327577590942383,15.045796394348145,15.20445442199707,15.292291641235352,183784032.0,15.292291641235352
2011-01-25,15.532782554626465,15.178177833557129,15.220219612121582,15.513262748718262,145726128.0,15.513262748718262
2011-01-26,15.577828407287598,15.3973970413208,15.523774147033691,15.42792797088623,81442476.0,15.42792797088623
2011-01-27,15.508008003234863,15.346596717834473,15.462713241577148,15.435185432434082,80687232.0,15.435185432434082
2011-01-28,15.524524688720703,15.00900936126709,15.492241859436035,15.039790153503418,169074756.0,15.039790153503418
2011-01-31,15.126876831054688,14.903654098510742,15.10510540008545,15.02402400970459,112083804.0,15.02402400970459
2011-02-01,15.349099159240723,15.092843055725098,15.127376556396484,15.291291236877441,109702188.0,15.291291236877441
2011-02-02,15.373873710632324,15.203453063964844,15.290289878845215,15.315315246582031,70357572.0,15.315315246582031
2011-02-03,15.301551818847656,15.168417930603027,15.252251625061035,15.26901912689209,59744196.0,15.26901912689209
2011-02-04,15.301301002502441,15.18043041229248,15.26901912689209,15.289790153503418,61969968.0,15.289790153503418
2011-02-07,15.475225448608398,15.245494842529297,15.269268989562988,15.372623443603516,71912016.0,15.372623443603516
2011-02-08,15.506256103515625,15.378128051757812,15.388639450073242,15.474974632263184,67728204.0,15.474974632263184
2011-02-09,15.501751899719238,15.323823928833008,15.437187194824219,15.42792797088623,73626300.0,15.42792797088623
2011-02-10,15.452953338623047,15.304304122924805,15.362862586975098,15.42642593383789,93282624.0,15.42642593383789
2011-02-11,15.640641212463379,15.340339660644531,15.36011028289795,15.628128051757812,103492404.0,15.628128051757812
2011-02-14,15.756756782531738,15.51651668548584,15.599099159240723,15.71946907043457,85034880.0,15.71946907043457
2011-02-15,15.768017768859863,15.593092918395996,15.698698997497559,15.619368553161621,83596320.0,15.619368553161621
2011-02-16,15.678177833557129,15.56806755065918,15.65640640258789,15.621121406555176,67292640.0,15.621121406555176
2011-02-17,15.69694709777832,15.522522926330566,15.546796798706055,15.647147178649902,59092848.0,15.647147178649902
2011-02-18,15.795294761657715,15.62012004852295,15.665665626525879,15.767767906188965,128587284.0,15.767767906188965
2011-02-22,15.63888931274414,15.20945930480957,15.516265869140625,15.27052116394043,145450404.0,15.27052116394043
2011-02-23,15.382883071899414,15.11511516571045,15.273524284362793,15.298297882080078,115468416.0,15.298297882080078
2011-02-24,15.3425931930542,15.048798561096191,15.300049781799316,15.235735893249512,108359532.0,15.235735893249512
2011-02-25,15.383382797241211,15.252753257751465,15.311812400817871,15.266265869140625,77218704.0,15.266265869140625
2011-02-28,15.427678108215332,15.21546459197998,15.265265464782715,15.350350379943848,91168740.0,15.350350379943848
2011-03-01,15.495996475219727,14.997496604919434,15.459959983825684,15.03403377532959,132795072.0,15.03403377532959
2011-03-02,15.165164947509766,14.894644737243652,15.010009765625,15.034785270690918,80986932.0,15.034785270690918
2011-03-03,15.302553176879883,15.14013957977295,15.174674987792969,15.254254341125488,77734188.0,15.254254341125488
2011-03-04,15.239740371704102,15.02001953125,15.223472595214844,15.03053092956543,120319560.0,15.03053092956543
2011-03-07,15.107357025146484,14.689689636230469,15.028779029846191,14.806305885314941,138369492.0,14.806305885314941
2011-03-08,14.96446418762207,14.769769668579102,14.838088035583496,14.822572708129883,91304604.0,14.822572708129883
2011-03-09,14.877628326416016,14.658408164978027,14.789790153503418,14.809059143066406,85953960.0,14.809059143066406
2011-03-10,14.680179595947266,14.500750541687012,14.650650978088379,14.522022247314453,124998876.0,14.522022247314453
2011-03-11,14.514514923095703,14.3475980758667,14.469969749450684,14.432182312011719,121158720.0,14.432182312011719
2011-03-14,14.471721649169922,14.214715003967285,14.334334373474121,14.26401424407959,112531356.0,14.26401424407959
2011-03-15,14.289289474487305,13.901400566101074,13.951451301574707,14.253252983093262,160063776.0,14.253252983093262
2011-03-16,14.25900936126709,13.795796394348145,14.21446418762207,13.94144058227539,151788060.0,13.94144058227539
2011-03-17,14.239238739013672,14.027527809143066,14.126126289367676,14.04804801940918,115856028.0,14.04804801940918
2011-03-18,14.213964462280273,14.007508277893066,14.13012981414795,14.04054069519043,131812056.0,14.04054069519043
2011-03-21,14.509510040283203,14.239740371704102,14.269769668579102,14.426926612854004,120715164.0,14.426926612854004
2011-03-22,14.495244979858398,14.32707691192627,14.446195602416992,14.447446823120117,75400524.0,14.447446823120117
2011-03-23,14.575825691223145,14.314313888549805,14.394144058227539,14.56856918334961,72575352.0,14.56856918334961
2011-03-24,14.72447395324707,14.48448371887207,14.650400161743164,14.68693733215332,83864052.0,14.68693733215332
2011-03-25,14.687437057495117,14.495494842529297,14.686687469482422,14.508008003234863,114221664.0,14.508008003234863
2011-03-28,14.639389038085938,14.382131576538086,14.566315650939941,14.398398399353027,88647264.0,14.398398399353027
2011-03-29,14.561812400817871,14.339590072631836,14.414414405822754,14.557807922363281,64127808.0,14.557807922363281
2011-03-30,14.652152061462402,14.52902889251709,14.624123573303223,14.560561180114746,56835108.0,14.560561180114746
2011-03-31,14.718718528747559,14.55805778503418,14.589590072631836,14.683684349060059,81094824.0,14.683684349060059
2011-04-01,14.894644737243652,14.733734130859375,14.733734130859375,14.809809684753418,104423472.0,14.809809684753418
2011-04-04,14.883382797241211,14.59209156036377,14.839839935302734,14.706707000732422,82097820.0,14.706707000732422
2011-04-05,14.551801681518555,14.156155586242676,14.541542053222656,14.241491317749023,241658100.0,14.241491317749023
2011-04-06,14.393392562866211,14.214214324951172,14.318819046020508,14.368868827819824,106625268.0,14.368868827819824
2011-04-07,14.53053092956543,14.369118690490723,14.407657623291016,14.514514923095703,101158740.0,14.514514923095703
2011-04-08,14.636886596679688,14.46596622467041,14.636886596679688,14.468467712402344,75995928.0,14.468467712402344
2011-04-11,14.46696662902832,14.339339256286621,14.419419288635254,14.448698997497559,74253672.0,14.448698997497559
2011-04-12,14.437187194824219,14.21546459197998,14.389389038085938,14.279529571533203,83340576.0,14.279529571533203
2011-04-13,14.45445442199707,14.30805778503418,14.402152061462402,14.42142105102539,82693224.0,14.42142105102539
2011-04-14,14.500750541687012,14.316817283630371,14.394144058227539,14.477227210998535,218033748.0,14.477227210998535
2011-04-15,13.6574068069458,13.264764785766602,13.645895957946777,13.280780792236328,561186252.0,13.280780792236328
2011-04-18,13.204705238342285,12.987988471984863,13.173673629760742,13.184184074401855,201390408.0,13.184184074401855
2011-04-19,13.285284996032715,13.03553581237793,13.262011528015137,13.051301002502441,107256636.0,13.051301002502441
2011-04-20,13.183684349060059,13.047798156738281,13.160660743713379,13.15640640258789,122277600.0,13.15640640258789
2011-04-21,13.220219612121582,13.072822570800781,13.20044994354248,13.140641212463379,98705196.0,13.140641212463379
2011-04-25,13.188187599182129,13.063312530517578,13.144393920898438,13.139389038085938,65166768.0,13.139389038085938
2011-04-26,13.449448585510254,13.143392562866211,13.176176071166992,13.333833694458008,139860000.0,13.333833694458008
2011-04-27,13.466216087341309,13.372121810913086,13.463462829589844,13.457456588745117,91844064.0,13.457456588745117
2011-04-28,13.494745254516602,13.365365028381348,13.464964866638184,13.462713241577148,79920000.0,13.462713241577148
2011-04-29,13.61611557006836,13.476225852966309,13.513513565063477,13.61611557006836,168970860.0,13.61611557006836
2011-05-02,13.656907081604004,13.44144058227539,13.656155586242676,13.477477073669434,85262652.0,13.477477073669434
2011-05-03,13.563814163208008,13.254003524780273,13.441692352294922,13.360610961914062,83176740.0,13.360610961914062
2011-05-04,13.48848819732666,13.338838577270508,13.392642974853516,13.408158302307129,84595320.0,13.408158302307129
2011-05-05,13.498998641967773,13.300801277160645,13.35986042022705,13.37012004852295,79832088.0,13.37012004852295
2011-05-06,13.550049781799316,13.392892837524414,13.467217445373535,13.395895957946777,82161756.0,13.395895957946777
2011-05-09,13.475726127624512,13.290790557861328,13.388387680053711,13.45545482635498,77870052.0,13.45545482635498
2011-05-10,13.624374389648438,13.45195198059082,13.513513565063477,13.580080032348633,81634284.0,13.580080032348633
2011-05-11,13.602352142333984,13.355606079101562,13.517017364501953,13.399649620056152,93458448.0,13.399649620056152
2011-05-12,13.43693733215332,13.286035537719727,13.394393920898438,13.389639854431152,57874068.0,13.389639854431152
2011-05-13,13.41141128540039,13.23948860168457,13.378628730773926,13.252001762390137,84263652.0,13.252001762390137
2011-05-16,13.194945335388184,12.92292308807373,13.170921325683594,12.973472595214844,118209672.0,12.973472595214844
2011-05-17,13.293793678283691,12.888639450073242,12.898649215698242,13.274774551391602,132011856.0,13.274774551391602
2011-05-18,13.27152156829834,13.155655860900879,13.251751899719238,13.258508682250977,78049872.0,13.258508682250977
2011-05-19,13.426926612854004,13.256256103515625,13.331582069396973,13.29454517364502,98649252.0,13.29454517364502
2011-05-20,13.31306266784668,13.091341018676758,13.308307647705078,13.113863945007324,92607300.0,13.113863945007324
2011-05-23,13.013012886047363,12.847847938537598,12.92792797088623,12.972723007202148,91908000.0,12.972723007202148
2011-05-24,13.112112045288086,12.966716766357422,13.022272109985352,12.96946907043457,75924000.0,12.96946907043457
2011-05-25,13.082331657409668,12.944193840026855,12.946195602416992,13.004755020141602,52011936.0,13.004755020141602
2011-05-26,13.066065788269043,12.887887954711914,12.95545482635498,12.966216087341309,84655260.0,12.966216087341309
2011-05-27,13.057807922363281,12.920419692993164,12.974974632263184,13.03553581237793,69762168.0,13.03553581237793
2011-05-31,13.23948860168457,13.100601196289062,13.138137817382812,13.238739013671875,107384508.0,13.238739013671875
2011-06-01,13.343342781066895,13.145895957946777,13.214214324951172,13.153153419494629,118117764.0,13.153153419494629
2011-06-02,13.270771026611328,13.075075149536133,13.202451705932617,13.214715003967285,88091820.0,13.214715003967285
2011-06-03,13.203203201293945,13.050551414489746,13.06306266784668,13.090089797973633,69870060.0,13.090089797973633
2011-06-06,13.183684349060059,12.994243621826172,13.101601600646973,13.03954029083252,77606316.0,13.03954029083252
2011-06-07,13.128878593444824,12.987737655639648,13.085334777832031,12.988739013671875,76227696.0,12.988739013671875
2011-06-08,13.04404354095459,12.9074068069458,12.926176071166992,12.992241859436035,66069864.0,12.992241859436035
2011-06-09,13.013012886047363,12.90390396118164,13.013012886047363,12.931180953979492,67496436.0,12.931180953979492
2011-06-10,12.930179595947266,12.7449951171875,12.86486530303955,12.750500679016113,97498404.0,12.750500679016113
2011-06-13,12.767767906188965,12.566817283630371,12.762763023376465,12.630881309509277,96994908.0,12.630881309509277
2011-06-14,12.86486530303955,12.687437057495117,12.716465950012207,12.721972465515137,93566340.0,12.721972465515137
2011-06-15,12.721470832824707,12.527777671813965,12.638387680053711,12.586336135864258,82849068.0,12.586336135864258
2011-06-16,12.676926612854004,12.429179191589355,12.582833290100098,12.521772384643555,110169720.0,12.521772384643555
2011-06-17,12.679929733276367,12.132131576538086,12.667166709899902,12.137638092041016,209606184.0,12.137638092041016
2011-06-20,12.16791820526123,11.992742538452148,12.137137413024902,12.126626968383789,121022856.0,12.126626968383789
2011-06-21,12.360860824584961,12.130379676818848,12.19194221496582,12.337336540222168,110505384.0,12.337336540222168
2011-06-22,12.321070671081543,12.18043041229248,12.298548698425293,12.187437057495117,96187716.0,12.187437057495117
2011-06-23,12.08358383178711,11.85510540008545,12.065315246582031,12.017518043518066,191875932.0,12.017518043518066
2011-06-24,12.030780792236328,11.837336540222168,12.02902889251709,11.88388442993164,152071776.0,11.88388442993164
2011-06-27,12.222222328186035,11.851852416992188,11.861862182617188,12.08208179473877,137650212.0,12.08208179473877
2011-06-28,12.417668342590332,12.1126127243042,12.1126127243042,12.353604316711426,108495396.0,12.353604316711426
2011-06-29,12.518769264221191,12.321822166442871,12.425926208496094,12.451702117919922,93626280.0,12.451702117919922
2011-06-30,12.679429054260254,12.550049781799316,12.562312126159668,12.672171592712402,97038864.0,12.672171592712402
2011-07-01,13.042543411254883,12.672171592712402,12.681180953979492,13.038788795471191,145322532.0,13.038788795471191
2011-07-05,13.398398399353027,13.145646095275879,13.145646095275879,13.324323654174805,153814032.0,13.324323654174805
2011-07-06,13.476225852966309,13.339339256286621,13.350851058959961,13.3973970413208,107716176.0,13.3973970413208
2011-07-07,13.780780792236328,13.410409927368164,13.538538932800293,13.678679466247559,157262580.0,13.678679466247559
2011-07-08,13.454705238342285,13.194945335388184,13.33708667755127,13.31306266784668,190617192.0,13.31306266784668
2011-07-11,13.41291332244873,13.150650978088379,13.217718124389648,13.195195198059082,113458428.0,13.195195198059082
2011-07-12,13.498998641967773,13.163163185119629,13.217217445373535,13.363614082336426,113534352.0,13.363614082336426
2011-07-13,13.613614082336426,13.425424575805664,13.438438415527344,13.469969749450684,111496392.0,13.469969749450684
2011-07-14,13.56356430053711,13.18143081665039,13.491491317749023,13.236737251281738,265714020.0,13.236737251281738
